theta_over_pi,level,inverse_xi,momentum,flux_label
0.10000000000000001,16,2.6562181949031727,-2.6226369299073267,"QN(""Sz"",0)"
0.20000000000000001,16,2.6893541483748393,2.6008403543485752,"QN(""Sz"",0)"
0.29999999999999999,16,2.6621790428958949,2.6630980069907735,"QN(""Sz"",0)"
0.40000000000000002,16,2.4275354883916322,-1.0329796859365457e-10,"QN(""Sz"",0)"
0.5,16,2.3237806303434199,-1.3837182745938927e-11,"QN(""Sz"",0)"
0.59999999999999998,16,2.3105050988414355,-2.7701504866647966,"QN(""Sz"",0)"
0.69999999999999996,16,2.4211612132230171,1.2463668293434593,"QN(""Sz"",0)"
0.80000000000000004,16,2.2906242383457851,2.2530951407489539,"QN(""Sz"",0)"
0.90000000000000002,16,2.2706902115954612,2.2748450611364803,"QN(""Sz"",0)"
1,16,2.2709770005903618,-2.275000750181118,"QN(""Sz"",0)"
